1490043939872,-360,0.3747075782051768
1490045142317,-360,0.4047787908946924
1490045462948,-360,0.593699626518074
1490045593769,-360,0.10904086121560348
1490045653858,-360,0.6325025912701341
1490047493555,-360,0.2833521871740776
1490047629522,-360,0.15181247568646292
1490047666297,-360,0.10527156181721001
1490047707018,-360,0.2421197400324433
1490047771926,-360,0.112162114303734
1490048211176,-360,0.3717252509063394
1490048488051,-360,0.12652698699293718
1490048529762,-360,0.3049833681181002
1490048537251,-360,0.7752418437147031
1490048547093,-360,0.17392194361347746
1490048622844,-360,0.15837592548592194
1490049093717,-360,0.12195091128112447
1490049563339,-360,0.3156225900318131
1490049574306,-360,0.5007613139766589
1490049631456,-360,0.45814542336367065
1490049667075,-360,0.4734980627002394
1490049764800,-360,0.8185824282088419
1490050338955,-360,0.1579127002712264
1490050669069,-360,0.11834721495287576
1490050712574,-360,0.10484243767081904
1490056894320,-360,0.24318957899900273
1490056923979,-360,0.2014195617517726
1490057124331,-360,0.1104382363389545
1490057320932,-360,0.10578259413481211
1490059199250,-360,0.13906520449829254
1490059743075,-360,0.10696950631739825
1490059761008,-360,0.11057470323430338
1490059788900,-360,0.2716570293798261
1490059901690,-360,0.19315267815950382
1490059979834,-360,0.3299834103007547
1490060004679,-360,0.1977482011297721
1490060084682,-360,0.20754674672495688
1490060252564,-360,0.7853265029450885
1490060488126,-360,0.13999074193798108
1490060719223,-360,0.3793261067817691
1490060860704,-360,0.6362058753020399
1490061202137,-360,0.15119489765086822
1490061484821,-360,0.4957816636274375
1490062672231,-360,0.393618377816378
1490062728584,-360,0.979574281434355
1490062849394,-360,0.6176335103256178
1490063020174,-360,0.21273849727955427
1490063369743,-360,0.11613547294473314
1490064009057,-360,0.11201378368075167
1490064541757,-360,0.9664935196881398
1490065456645,-360,0.1056192995227071
1490068113694,-360,0.10984421012051185
1490068309111,-360,0.9668749200750748
1490068676716,-360,0.7395272504426048
1490068791643,-360,0.1612626758996641
1490068860967,-360,0.7384125923090409
1490068880156,-360,0.4146767836465928
1490069039223,-360,0.2063878015032892
1490069081369,-360,0.46206673555196115
1490070620093,-360,0.15787230039448452
1490071108530,-360,0.6397951507235503
1490074514045,-360,0.9862381874866623
1490074566619,-360,0.8528612196001686
1490074585756,-360,0.616605692252551
1490074880679,-360,0.1154330612897238
1490075499541,-360,0.1863626570495339
1490075596741,-360,0.5372160810669954
1490075833835,-360,0.45336538207514376
1490077215434,-360,0.7625816126086967
1490077584186,-360,0.5522311727373912
1490077861013,-360,0.2222242244574512
1490078414894,-360,0.11055782906090444
1490078453745,-360,0.11222516014187321
1490078473114,-360,0.115964657658007
1490078518778,-360,0.27127105269380664
1490078614074,-360,0.35130906475522994
1490078667505,-360,0.9250500801074206
1490078763055,-360,0.8795846832172568
1490078783531,-360,0.1925006966541868
1490078863629,-360,0.9031419174108009
1490078895071,-360,0.93330098555162
1490079013239,-360,0.15004954016792985
1490114052556,-360,0.14579422116900295
