1490755266405,-360,'{"timeStamp": 1490755266380, "incentive": 0.0, "blockNumber": 0, "emaType": "EMA", "emaId": "RANDOM_EMA", "totalIncentive": 85.0, "dataQuality": 0.0}'
1490820181230,-360,'{"timeStamp": 1490820181201, "incentive": 0.0, "blockNumber": 0, "emaType": "EMA", "emaId": "RANDOM_EMA", "totalIncentive": 85.0, "dataQuality": 0.0}'
1490846426637,-360,'{"timeStamp": 1490846426598, "incentive": 1.0, "blockNumber": 0, "emaType": "EMA", "emaId": "END_OF_DAY_EMA", "totalIncentive": 86.0, "dataQuality": 0.0}'
1490924620342,-360,'{"timeStamp": 1490924620323, "incentive": 0.75, "blockNumber": 0, "emaType": "EMA", "emaId": "SMOKING_EMA", "totalIncentive": 86.75, "dataQuality": 0.0}'
1490929980815,-360,'{"timeStamp": 1490929980760, "incentive": 1.0, "blockNumber": 0, "emaType": "EMA", "emaId": "END_OF_DAY_EMA", "totalIncentive": 87.75, "dataQuality": 0.0}'
1491012011383,-360,'{"timeStamp": 1491012011355, "incentive": 0.75, "blockNumber": 0, "emaType": "EMA", "emaId": "SMOKING_EMA", "totalIncentive": 88.5, "dataQuality": 0.0}'
1491013878262,-360,'{"timeStamp": 1491013878244, "incentive": 0.75, "blockNumber": 0, "emaType": "EMA", "emaId": "SMOKING_EMA", "totalIncentive": 89.25, "dataQuality": 0.0}'
1491013918725,-360,'{"timeStamp": 1491013918691, "incentive": 1.0, "blockNumber": 0, "emaType": "EMA", "emaId": "END_OF_DAY_EMA", "totalIncentive": 90.25, "dataQuality": 0.0}'
1491105174877,-360,'{"timeStamp": 1491105174830, "incentive": 1.0, "blockNumber": 0, "emaType": "EMA", "emaId": "END_OF_DAY_EMA", "totalIncentive": 91.25, "dataQuality": 0.0}'
1491147955773,-360,'{"timeStamp": 1491147955728, "incentive": 0.75, "blockNumber": 0, "emaType": "EMA", "emaId": "SMOKING_EMA", "totalIncentive": 92.0, "dataQuality": 0.0}'
1491159980018,-360,'{"timeStamp": 1491159979993, "incentive": 0.75, "blockNumber": 0, "emaType": "EMA", "emaId": "SMOKING_EMA", "totalIncentive": 92.75, "dataQuality": 0.0}'
1491180314501,-360,'{"timeStamp": 1491180314477, "incentive": 0.75, "blockNumber": 0, "emaType": "EMA", "emaId": "RANDOM_EMA", "totalIncentive": 93.5, "dataQuality": 0.0}'
1491186221858,-360,'{"timeStamp": 1491186221809, "incentive": 0.75, "blockNumber": 0, "emaType": "EMA", "emaId": "SMOKING_EMA", "totalIncentive": 94.25, "dataQuality": 0.0}'
1491187004006,-360,'{"timeStamp": 1491187003936, "incentive": 1.0, "blockNumber": 0, "emaType": "EMA", "emaId": "END_OF_DAY_EMA", "totalIncentive": 95.25, "dataQuality": 0.0}'
